author,viewcount,num,av,max_viewcount,fans
16622420,42,1,36651641,42,
391594003,42,2,51800098,39,
64255325,42,1,36253255,42,
103349488,42,1,43192227,42,
29160248,42,1,37311084,42,
50483737,42,1,41681440,42,
383067782,42,1,36176748,42,
272465077,42,1,43992610,42,
244106296,42,1,36271366,42,
407456476,42,1,48069203,42,
209338442,42,1,50913301,42,
300322276,42,1,38053686,42,
349379908,42,1,36719301,42,
18342698,42,1,45282876,42,
20835504,42,2,35794096,31,
18196223,42,1,39465493,42,
401941890,42,1,49525542,42,
298260253,42,1,47803366,42,
421660725,42,1,51270864,42,
3411800,42,1,45349587,42,
174821553,42,1,41500617,42,
205887574,42,1,47926473,42,
95842527,42,1,47821780,42,
140100860,42,1,38368323,42,
100007719,42,1,45713055,42,
396569608,42,1,40977313,42,
298187287,42,1,44230311,42,
34560227,42,1,42237458,42,
13950918,42,1,38419790,42,
376405985,42,1,36276257,42,
247296906,42,1,51648495,42,
16241277,41,1,48135278,41,
79930626,41,1,50231612,41,
189628935,41,1,36223273,41,
120349664,41,1,38103757,41,
68554820,41,1,50146572,41,
375098347,41,1,44184297,41,
26406213,41,1,43687780,41,
297999494,41,1,36084985,41,
406295234,41,1,50794275,41,
82340048,41,1,40590945,41,
386223632,41,1,38452801,41,
24866601,41,1,45467538,41,
26725012,41,1,45768090,41,
202153772,41,1,49973790,41,
327827046,41,1,38090444,41,
182897388,41,1,41138917,41,
396447649,41,1,43717529,41,
388491109,41,1,47993821,41,
32775667,41,1,35407333,41,
503710,41,1,46071676,41,
18009180,41,1,48787461,41,
82136184,41,1,47605650,41,
308712167,41,1,45507353,41,
24600669,41,1,48789758,41,
381741858,41,1,43840366,41,
351756885,41,1,46375169,41,
153316053,41,1,41089641,41,
207476129,41,1,36154917,41,
375462478,41,1,49032585,41,
194583961,41,1,45290366,41,
311646481,41,2,36546888,24,
366095526,41,2,46060683,27,
395680962,41,1,40265608,41,
401877583,41,2,45346605,27,
382554755,41,1,42604857,41,
346375242,41,1,44885063,41,
387906574,41,1,49973133,41,
413199734,41,1,48555209,41,
24170941,41,1,38212348,41,
347709884,41,1,44326705,41,
391429823,41,1,43291653,41,
350741682,41,1,45721543,41,
375779137,41,1,43403167,41,
2675060,41,1,37942672,41,
179638551,41,1,43974518,41,
285353033,41,1,48479124,41,
93785921,41,1,44893246,41,
10054650,41,1,50840450,41,
363874012,41,1,35791353,41,
3157362,41,1,39697299,41,
383561895,41,1,43817453,41,
36421976,41,1,39506250,41,
28763502,41,1,35408211,41,
412586644,41,2,49039710,31,
247288044,41,1,44935020,41,
274895083,41,1,44751884,41,
406392019,41,1,49445082,41,
122577140,40,1,37647988,40,
10647483,40,1,49028714,40,
401657625,40,1,43872136,40,
697884,40,1,48310111,40,
279637575,40,1,48307122,40,
35816539,40,1,39617704,40,
11487425,40,1,38054538,40,
392688337,40,1,44944272,40,
20695059,40,1,45309414,40,
24762839,40,1,45876386,40,
21250846,40,1,51667307,40,
388584773,40,1,38131346,40,
381992418,40,1,50250737,40,
187623379,40,1,44653488,40,
358287771,40,1,47209790,40,
174464240,40,2,37496830,22,
11535363,40,1,47388923,40,
389406648,40,4,41886312,21,
313629307,40,1,36928014,40,
329211685,40,1,41269050,40,
66968859,40,1,46799780,40,
240370668,40,1,40724216,40,
66617185,40,1,47398724,40,
129838024,40,1,36520353,40,
397907626,40,1,48067121,40,
349212902,40,1,36815364,40,
241230207,40,1,40106680,40,
6615464,40,1,38440206,40,
387877139,40,1,44501184,40,
25504474,40,1,50113718,40,
129408935,40,1,40020005,40,
356761683,40,1,38933811,40,
17652966,40,1,43413814,40,
39393502,40,1,47045393,40,
370664877,40,1,43708424,40,
73801300,40,1,41964835,40,
381790620,40,1,41111519,40,
28262746,40,1,49404789,40,
189702228,40,1,46970335,40,
162686022,40,1,48658608,40,
7285758,40,1,35990028,40,
17495149,40,1,49104356,40,
88152416,40,1,36769199,40,
18700899,40,1,36595513,40,
406106735,40,1,48109613,40,
31622790,40,2,41864467,32,
38164726,39,1,42431799,39,
397841639,39,1,51058259,39,
274766849,39,1,50786114,39,
260085376,39,1,50110104,39,
157328074,39,1,49619852,39,
355426948,39,1,44378251,39,
396096455,39,1,40505855,39,
26961909,39,1,36533750,39,
85492136,39,1,38037451,39,
32917889,39,1,45630872,39,
219536771,39,1,35688556,39,
308923227,39,1,45324074,39,
12973613,39,1,35813043,39,
389809953,39,1,42901915,39,
251011196,39,1,43531722,39,
383826667,39,1,50448702,39,
37304544,39,1,43577833,39,
317803792,39,1,39677812,39,
299962238,39,1,44223961,39,
312837706,39,1,45906888,39,
242694077,39,1,41057906,39,
8343627,39,1,49560398,39,
423789504,39,2,52067815,22,
331503709,39,1,52129261,39,
104942310,39,1,35668016,39,
101400373,39,1,49545202,39,
394193877,39,1,48553760,39,
324336020,39,1,41883934,39,
389513560,39,1,38584711,39,
363253009,39,1,41083969,39,
20212697,39,1,42075945,39,
41498880,39,1,43438621,39,
417218411,39,1,50828555,39,
19268144,39,1,51190101,39,
413032297,39,2,48664097,22,
187721229,39,1,36534011,39,
137822364,39,1,46683473,39,
37780931,39,1,47184898,39,
14656793,39,1,49745526,39,
57749808,39,1,36640774,39,
4396947,39,1,41529674,39,
17866795,39,1,39361968,39,
52793454,39,1,45206348,39,
192459221,39,1,45133877,39,
276208514,39,1,43684781,39,
226254135,39,1,49443531,39,
141567626,39,1,48435681,39,
361140986,39,1,45785773,39,
18078700,39,1,46454676,39,
98535461,39,1,51131158,39,
282961230,39,1,37137678,39,
31923396,39,1,48608136,39,
73536159,39,1,43826891,39,
282982006,39,1,42328416,39,
359011639,38,1,38565861,38,
243807387,38,1,39346761,38,
14972862,38,1,44625324,38,
406898566,38,1,48073683,38,
22967319,38,1,49433414,38,
106061871,38,1,40478670,38,
25876969,38,1,43533434,38,
298414474,38,2,36272424,26,
18664571,38,1,39588220,38,
409172605,38,1,48609190,38,
5843314,38,1,46036507,38,
424420139,38,1,51503905,38,
381294282,38,1,49357485,38,
70830517,38,1,47561092,38,
12401730,38,1,44991285,38,
250907525,38,1,50148042,38,
84265104,38,1,44031711,38,
35334104,38,1,35324720,38,
211827768,38,1,47908993,38,
384785569,38,1,38791595,38,
73684191,38,1,35555135,38,
29685721,38,1,50587651,38,
5855151,38,1,51499470,38,
44758521,38,1,41980560,38,
408986781,38,1,50758207,38,
343535476,38,1,38472908,38,
317700884,38,1,37857659,38,
36264450,38,1,42443814,38,
361377886,38,1,48908738,38,
27594824,38,1,45307560,38,
48691195,38,1,42703688,38,
164152846,38,1,37639628,38,
315187695,38,1,41468865,38,
380725109,38,2,41575660,31,
74054320,38,1,37068291,38,
327648198,38,1,38500149,38,
347068459,38,1,51338224,38,
1775029,38,2,47094811,26,
352846800,38,1,46743722,38,
326149068,38,1,39583693,38,
261179012,38,1,50547786,38,
400333241,38,1,51344838,38,
29155173,38,1,43588966,38,
398951598,38,1,42921853,38,
26920034,38,2,36890545,23,
314363662,38,4,44148031,13,
86878012,38,1,50986576,38,
85507718,38,1,43861511,38,
388409418,38,1,36832723,38,
389017193,38,1,37046299,38,
65844863,38,1,43299998,38,
400091487,38,1,49106929,38,
15911733,38,1,37355671,38,
2979956,38,1,35085532,38,
487337,38,1,50660551,38,
29970690,37,1,35391704,37,
328053424,37,1,40003759,37,
164453240,37,1,35952502,37,
291871636,37,1,50944496,37,
37045066,37,1,39574363,37,
381443033,37,1,40949673,37,
29072814,37,1,40825903,37,
341746658,37,1,44185434,37,
180288741,37,1,42609056,37,
386200907,37,1,37027606,37,
38656871,37,1,44653679,37,
2908956,37,1,39579509,37,
390026015,37,1,44383045,37,
258951649,37,1,45913634,37,
353483949,37,1,44012294,37,
33353354,37,1,43770843,37,
6683615,37,1,39622637,37,
381709762,37,1,42080164,37,
317117196,37,2,45503913,23,
295765906,37,1,45411035,37,
289405716,37,1,51470313,37,
262736109,37,1,46087834,37,
236030288,37,1,51712359,37,
360822773,37,1,41401036,37,
341507660,37,1,43367827,37,
391067427,37,1,40879698,37,
103552595,37,1,43451170,37,
1493119,37,1,51811505,37,
241522105,37,3,37839725,18,
290811089,37,1,51114715,37,
107317592,37,1,35290305,37,
44770212,37,1,47672890,37,
375714886,37,1,51759060,37,
18352016,37,1,46275803,37,
24238660,37,1,40499870,37,
93912525,37,1,50995658,37,
3357072,37,1,38354227,37,
267598424,37,1,35545790,37,
355031419,37,2,44278019,22,
32866998,37,1,51629383,37,
350868085,37,1,35730684,37,
374786708,37,1,40693652,37,
351622321,37,1,50907105,37,
95383171,37,1,49357388,37,
43399070,37,1,51597466,37,
38364921,37,1,36844917,37,
106524904,37,1,43571294,37,
94283821,37,1,35411358,37,
244773086,37,1,38126083,37,
238290303,37,1,52005306,37,
407217850,37,1,48965545,37,
154424305,37,1,35379092,37,
297884225,37,1,36788654,37,
49481342,37,1,49886451,37,
397542935,37,1,43699373,37,
2561041,37,1,52071160,37,
22439013,37,1,38293757,37,
345135549,37,1,49478783,37,
111663731,36,1,47258434,36,
385157947,36,1,35233636,36,
267258110,36,1,47102070,36,
96108814,36,2,45212878,18,
171437081,36,1,38568004,36,
400833893,36,1,44065179,36,
400557209,36,1,43931168,36,
19258115,36,1,41584856,36,
22685524,36,1,39904816,36,
13210022,36,1,36672857,36,
120859170,36,1,38246757,36,
107049009,36,1,40408741,36,
67924543,36,1,48738600,36,
358700587,36,1,36744627,36,
370320403,36,1,43142598,36,
345161171,36,1,42810070,36,
382642728,36,1,38343754,36,
24265133,36,1,44471729,36,
2555340,36,1,36412621,36,
165577041,36,1,43457724,36,
91866786,36,2,35307626,24,
107459528,36,1,39770319,36,
89082145,36,2,41220937,26,
400315090,36,1,51736756,36,
178206452,36,2,38083686,25,
96108814,36,2,45402334,18,
421734516,36,1,50810006,36,
374337437,36,1,35223587,36,
277439144,36,1,43124547,36,
300336179,36,1,39551664,36,
108110413,36,1,49516623,36,
27860315,36,1,37574675,36,
107599412,36,1,42455700,36,
341911168,36,1,36498765,36,
300973471,36,1,51875916,36,
390837630,36,1,45038946,36,
413322753,36,3,48688783,19,
31252253,36,1,50330903,36,
61168523,36,1,51463368,36,
39696522,36,1,41570788,36,
61354525,36,1,41018420,36,
8961663,36,1,38731564,36,
294141978,36,1,41141805,36,
69223017,36,1,49646442,36,
13469705,36,1,46809399,36,
415602679,36,1,50348574,36,
324148218,36,1,37156919,36,
390040948,36,1,49499299,36,
355887066,36,1,50409362,36,
52026989,36,1,45384298,36,
383300357,36,2,37814399,19,
25385179,36,2,43599897,21,
163148048,36,1,42897113,36,
339807882,36,1,39988824,36,
401646663,36,1,46059202,36,
400363910,35,1,50038950,35,
6705226,35,1,48989965,35,
172508625,35,1,41610679,35,
34123004,35,1,46984823,35,
382584852,35,1,35514914,35,
237578083,35,1,50781031,35,
375802615,35,1,42511841,35,
76987801,35,1,45478505,35,
91274325,35,1,36629555,35,
302669221,35,1,51138575,35,
18639345,35,2,40287858,29,
258575651,35,1,41579753,35,
11032285,35,1,35516449,35,
335188977,35,1,39868259,35,
321835812,35,1,38367359,35,
394995670,35,1,44309681,35,
12272214,35,1,39653678,35,
37965474,35,1,51885435,35,
374324369,35,1,50900947,35,
389752266,35,1,49402571,35,
46932987,35,1,39880375,35,
48682244,35,1,43354415,35,
390365833,35,1,38212193,35,
396059004,35,4,51833405,11,
6996984,35,1,35848616,35,
321898533,35,1,50891041,35,
646216,35,1,45261622,35,
283308712,35,1,51523101,35,
345315513,35,1,44045294,35,
213285776,35,1,50418967,35,
384424009,35,1,41943222,35,
325027642,35,1,45474661,35,
364731871,35,1,40009818,35,
372329699,35,1,37849587,35,
45547386,35,1,46569860,35,
63018398,35,1,52055083,35,
2389068,35,1,41243345,35,
395143800,35,1,46445350,35,
396059004,35,4,50317589,11,
4842923,35,1,51335707,35,
268178384,35,1,42332335,35,
59531138,35,3,44509213,15,
37393915,35,1,48495576,35,
390775031,35,1,37946640,35,
249613282,35,1,51565969,35,
16594219,35,1,43330589,35,
86818938,35,1,36072096,35,
396621143,35,1,48505170,35,
281410531,35,1,43690300,35,
176763250,35,1,49220277,35,
396475943,35,1,46247762,35,
404714546,35,1,45363179,35,
365185558,34,3,45116493,25,
33046855,34,1,47734106,34,
20006563,34,3,50897459,18,
385858832,34,1,51611143,34,
14305864,34,1,44455558,34,
35542058,34,1,46296628,34,
12320209,34,1,38386858,34,
26123945,34,1,41473739,34,
26041360,34,1,39134800,34,
94186705,34,1,44663346,34,
27751264,34,1,48127379,34,
5056296,34,1,38557813,34,
39608957,34,1,43514869,34,
271620178,34,1,43360060,34,
66362434,34,1,47976560,34,
49322829,34,1,39851484,34,
256365363,34,1,46528120,34,
121036744,34,1,49910643,34,
405068898,34,1,50121398,34,
383886156,34,1,42690408,34,
336140133,34,1,47877869,34,
170311154,34,1,41750344,34,
87640833,34,1,51729680,34,
381803489,34,1,41029212,34,
62331497,34,1,45059562,34,
28996016,34,2,44519375,18,
405583054,34,1,45618289,34,
349272491,34,1,36717106,34,
49993667,34,1,41245331,34,
19969306,34,1,44954014,34,
34910760,34,1,35769998,34,
358839480,34,1,36881323,34,
57813368,34,1,49536644,34,
106209598,34,1,37631786,34,
59374722,34,1,36252097,34,
24768699,34,1,50711145,34,
178185755,34,2,43599813,20,
356134243,34,1,39168983,34,
359159017,34,1,45902080,34,
10836983,34,1,40588044,34,
20702850,34,1,45952201,34,
303163035,34,1,37124733,34,
36652033,33,1,49733544,33,
805837,33,1,45870854,33,
5529670,33,1,42656036,33,
384683348,33,1,47337304,33,
57909266,33,1,50250245,33,
351474828,33,1,36021073,33,
327310337,33,1,37436982,33,
273068437,33,1,39331510,33,
32932692,33,1,50849301,33,
280510832,33,1,50818546,33,
341884269,33,1,51303571,33,
237304083,33,1,50118138,33,
237676722,33,1,36089295,33,
291892623,33,1,51085531,33,
21412870,33,1,39257371,33,
386716631,33,1,37081663,33,
114246422,33,1,40868942,33,
393012174,33,1,40166004,33,
387294872,33,1,44400060,33,
22225140,33,1,48446476,33,
591299,33,1,41337393,33,
1533451,33,1,44814632,33,
54192291,33,1,50965717,33,
389968106,33,1,43774269,33,
281324976,33,1,37260218,33,
344291723,33,1,35397866,33,
348897345,33,1,38781199,33,
327089239,33,1,43845994,33,
10016265,33,1,49126508,33,
393446390,33,1,39684850,33,
39570337,33,1,49434889,33,
362863844,33,1,42854103,33,
149766462,33,1,40292634,33,
13309154,33,1,40569124,33,
316780316,33,1,51483126,33,
324741837,33,2,39066757,18,
99060792,33,1,51581259,33,
15182155,33,1,39846393,33,
13810765,33,1,48244848,33,
258845388,33,1,39885133,33,
392751571,33,1,39576580,33,
383794682,33,1,50118726,33,
96854591,33,1,42577317,33,
377577415,33,1,35407034,33,
323892969,33,2,35581471,23,
403459527,33,1,49008956,33,
23470750,33,1,46550527,33,
410268852,33,1,51110019,33,
36010687,33,1,40813619,33,
317079993,33,1,42804710,33,
400708946,33,1,49226813,33,
181050559,33,1,49166179,33,
107183974,33,1,46770336,33,
7902078,33,1,45466662,33,
392292102,33,1,38698424,33,
58610562,33,1,35749878,33,
219601209,33,1,51943621,33,
6068017,33,1,35471544,33,
305711578,33,2,42876554,20,
173001103,33,1,49795599,33,
101246600,33,1,51668248,33,
312145135,32,1,46787043,32,
379002951,32,1,42984205,32,
472745,32,1,47706852,32,
365447352,32,1,41986175,32,
347342007,32,1,50970137,32,
286651782,32,1,37886174,32,
389578978,32,1,38664062,32,
11339780,32,1,48587970,32,
20682922,32,2,37024609,16,
37705298,32,1,39662356,32,
381324087,32,1,42636609,32,
149325293,32,1,41222323,32,
414140016,32,1,49023779,32,
34230935,32,1,37286129,32,
386708687,32,1,51577538,32,
343602689,32,1,49478360,32,
355866854,32,1,51193313,32,
424191719,32,1,51113854,32,
81077305,32,1,39849525,32,
173535638,32,1,50775619,32,
333331165,32,1,45216490,32,
382737296,32,3,41011718,14,
377948050,32,1,42512438,32,
389814705,32,1,38032056,32,
403402709,32,1,46668339,32,
208109703,32,1,37000410,32,
141102914,32,1,52113166,32,
38273835,32,1,46729070,32,
14013006,32,1,42677728,32,
356571356,32,1,45096682,32,
32818188,32,1,39918408,32,
293643349,32,1,44534236,32,
199635237,32,1,46186830,32,
324282356,32,2,51053173,26,
16151904,32,1,52043140,32,
330408205,32,1,48615789,32,
31225967,32,1,43476658,32,
327587426,32,1,35877443,32,
24817306,32,1,47841101,32,
399437798,32,1,50628550,32,
397715832,32,1,51009864,32,
288736002,32,1,42928073,32,
270711039,32,2,36667700,19,
355857047,32,1,41002319,32,
301811337,32,1,46561167,32,
322196737,32,1,39946641,32,
302675596,32,1,50356894,32,
258537592,32,1,40544527,32,
25162720,32,1,45506107,32,
385544376,32,1,45462579,32,
406915351,32,1,46553605,32,
135726434,32,1,46735173,32,
334082148,32,2,41318861,21,
32657869,32,1,39580279,32,
393191155,32,1,40317093,32,
361043925,32,1,44241824,32,
20682922,32,2,37024398,16,
390908968,32,1,39120401,32,
391397628,32,1,52146649,32,
7201538,32,1,40205553,32,
6037780,32,1,47308891,32,
283006035,32,1,51443337,32,
171229334,32,1,35793439,32,
403510213,32,1,45059636,32,
35606716,32,1,49968778,32,
375266997,31,1,48955265,31,
40104090,31,1,49358019,31,
407531567,31,1,51770000,31,
271220956,31,1,49310857,31,
9015886,31,1,41746413,31,
6165995,31,1,37714214,31,
67841536,31,1,41936262,31,
287453143,31,1,37631633,31,
30288811,31,1,47142128,31,
270783958,31,1,51050459,31,
291618190,31,1,44730194,31,
320254789,31,1,46453144,31,
385713395,31,1,36932150,31,
334007751,31,1,45824673,31,
395849180,31,1,40371450,31,
198568639,31,1,50393824,31,
103297775,31,1,39278025,31,
194202042,31,1,51050065,31,
402374561,31,1,46143408,31,
154404775,31,1,44616459,31,
23336707,31,1,35976597,31,
37940981,31,1,43189785,31,
24724396,31,1,43921457,31,
186891866,31,1,43234851,31,
377883349,31,1,37482858,31,
17992360,31,1,45385396,31,
111344924,31,1,50002084,31,
256737209,31,1,46695093,31,
274916271,31,1,45245315,31,
134759095,31,1,39740988,31,
276952663,31,1,48362596,31,
396143228,31,1,40524991,31,
182375229,31,1,43218724,31,
152027088,31,1,50555591,31,
384691367,31,1,51993525,31,
7687260,31,1,45472486,31,
392247395,31,1,51619369,31,
259131768,31,1,46513572,31,
33041741,31,1,35656987,31,
193191927,31,1,49663535,31,
391642841,31,1,39008302,31,
417124159,31,1,51559525,31,
34236384,31,1,36982973,31,
390477368,31,1,37940487,31,
396366181,31,2,47065284,28,
198316802,31,1,51070732,31,
27465121,31,1,50510055,31,
35872219,31,1,44718664,31,
41078662,31,1,42176249,31,
8661029,31,1,37070733,31,
389951408,31,2,38034626,16,
21155795,31,1,43683147,31,
274242450,31,1,40335961,31,
391554991,31,1,50016060,31,
26030146,31,2,38157130,20,
390761358,31,1,39082537,31,
389163648,31,2,37154090,24,
428053195,31,1,51640244,31,
34362793,31,1,47505395,31,
88065681,31,1,42930768,31,
30751440,31,1,49716384,31,
292049555,31,1,42088606,31,
23731478,31,1,42519206,31,
130966571,31,1,48090125,31,
36349578,31,1,42368553,31,
33971884,30,1,50126936,30,
383009271,30,1,46947340,30,
312957258,30,1,49928212,30,
263790046,30,1,48412916,30,
189760203,30,1,49671726,30,
334760536,30,1,44237834,30,
4019622,30,1,38370940,30,
30098212,30,1,36742673,30,
258900694,30,1,38195113,30,
384702877,30,1,48147669,30,
295664088,30,1,43058627,30,
128588258,30,2,36186251,15,
279030583,30,1,46633847,30,
96787495,30,2,47581156,18,
2704786,30,1,37024915,30,
383915443,30,2,35822075,16,
13590750,30,1,49309721,30,
224252671,30,1,35070066,30,
319210010,30,1,48667783,30,
25761224,30,1,38330940,30,
404163549,30,1,45685260,30,
9739446,30,1,35838250,30,
351809161,30,1,42198680,30,
85720715,30,1,42940400,30,
23804578,30,1,42348062,30,
391940549,30,1,39169089,30,
10007205,30,1,42295339,30,
30129980,30,1,51737793,30,
349013559,30,1,45900149,30,
347893303,30,1,47943396,30,
35393007,30,1,44472108,30,
305612561,30,1,44762631,30,
8602109,30,1,49962105,30,
247910897,30,1,42189944,30,
407791697,30,1,50624177,30,
111084054,30,1,39699931,30,
22098843,30,1,36269657,30,
288344525,30,1,37229460,30,
319464720,30,1,48550132,30,
315958747,30,1,40322214,30,
351620223,30,1,44217920,30,
404489924,30,1,45165242,30,
334867556,30,1,48462584,30,
306431398,30,1,41083538,30,
416507900,30,1,51933440,30,
339776458,30,1,42402013,30,
319669646,30,3,36450150,18,
13737346,30,1,40840678,30,
382801099,30,1,36266521,30,
8683887,30,1,41071343,30,
30561529,30,1,36571467,30,
361900980,30,1,42401133,30,
389489751,30,1,51885044,30,
400787262,30,1,46491145,30,
380005152,30,1,47295118,30,
22021907,30,1,43940905,30,
85573846,30,1,36471801,30,
21742711,30,1,39733499,30,
168565478,30,1,38697717,30,
128588258,30,2,36186469,15,
39093784,30,1,42562927,30,
66556619,29,1,38127007,29,
259215712,29,1,46863985,29,
74207491,29,1,42043463,29,
