author,viewcount,num,av,max_viewcount,fans,tot_num
16148878,78006,16,37189063,22037,400,
1348890,77961,49,36679019,40770,2024,
205934246,77957,17,40247557,56063,275,
111505592,77919,25,36864147,29942,1391,
16059933,77837,2,45286834,63670,287,
176273514,77830,6,44761215,64426,186,
283901639,77729,2,50677712,75474,514,
77476550,77718,1,37793280,77718,351,
191733455,77678,8,45662385,66643,296,
393727699,77659,7,47399253,55382,12047,
40617374,77625,3,45336880,75743,26,
256200851,77600,1,48927010,77600,20,
381688173,77580,14,40958315,58241,713,
11098137,77580,12,41636706,24920,137,
365206092,77572,5,42014716,35425,87,
143828628,77531,4,36100753,76769,18,
270908318,77450,1,36994902,77450,2617,
199694864,77444,5,39013071,70214,135,
34160960,77387,3,48737120,44609,11763,
9614483,77330,1,50466504,77330,381,
21754612,77297,4,37962511,42453,221,
24893761,77235,1,48171982,77235,3117,
40019957,77229,1,46607776,77229,616,
14533106,77213,4,35643360,33308,28553,
29040693,77170,11,35273717,45831,94,
5828596,77139,14,37825206,11969,269,
4892862,77070,113,37505069,9606,423,
34604910,77063,1,50545553,77063,193,
13497049,77054,97,38273216,6815,525,
8879881,77043,39,44432200,11231,6188,
21215308,77005,5,48897525,48923,279,
7789087,76998,4,50026855,70088,36,
351244172,76961,4,51383111,64583,122,
393907049,76943,8,40779989,57890,11,
26054615,76929,1,47563599,76929,41,
382308892,76910,6,50867176,70549,46,
15858761,76898,2,50419672,58420,4656,
423430997,76881,3,51527388,68190,21,
382481935,76876,4,40689388,53875,301,
38731300,76840,6,40010476,31451,8665,
13992626,76783,8,43700623,35499,4483,
391191985,76768,1,38928532,76768,57,
404731665,76736,16,52063409,30678,1700,
53325422,76735,3,40434218,46440,1592,
392711765,76647,15,45826205,11693,3753,
393564741,76610,6,41783286,75037,152,
12135979,76545,9,37775013,24361,278,
260210268,76534,10,42831754,22528,684,
247803595,76501,2,36553891,72816,2831,
23230680,76489,4,43588317,69982,6106,
75638590,76469,4,42041020,61715,2134,
393923964,76428,6,40223148,39224,38,
1906658,76411,1,40123617,76411,2603,
4235345,76382,3,35942012,48859,28518,
161735973,76371,2,41214270,76009,19,
15279095,76319,2,35699853,76002,26,
427243,76197,10,40771780,14289,6939,
35211223,76191,4,41351283,58839,117,
271052890,76123,4,35374161,72480,578,
99723513,76106,21,37458742,10451,14770,
27561941,76103,2,50835012,73274,75,
399574919,76085,9,50337165,13928,589,
73674575,76080,1,40904805,76080,159,
389715717,76052,9,39884821,18370,139,
111200760,76011,2,43213623,65104,20,
39344128,76011,2,37085634,46932,731,
109403164,76005,10,37003611,56833,86,
377446114,75984,6,41689638,24463,124,
772142,75974,3,51546222,39876,36,
277358023,75973,5,43505968,31616,256,
6606119,75870,1,48457012,75870,110,
945479,75865,1,41263564,75865,219,
62986950,75841,4,42791233,42198,118968,
328052039,75839,5,40721984,57638,18,
259245135,75823,1,43340640,75823,52,
6350576,75822,4,41686751,69237,296,
401442378,75792,6,47354480,71627,83,
62651897,75770,3,50716858,56960,925,
386356648,75707,12,39054779,35257,23,
57615816,75684,2,38512362,71271,1237,
403641714,75681,23,51639908,25109,172,
13417963,75648,4,38544364,62820,212,
37198979,75600,1,51412910,75600,38,
403266437,75574,2,50468036,42442,91,
152946051,75568,14,42569593,15731,107,
142372839,75561,7,45612380,38801,13681,
65395,75528,125,40512710,3277,6069,
238199645,75512,24,49303298,44631,31,
403911763,75463,34,47098839,23020,126,
53861210,75401,325,46415492,29695,51,
353007200,75344,33,42579759,19127,15216,
34601777,75283,1,49140774,75283,45,
32928825,75156,9,40664768,48491,898,
233196337,75124,1,46425992,75124,335,
14377027,75062,3,50349030,49123,1521,
349565271,74959,1,50042057,74959,251,
34490408,74914,1,37792422,74914,92,
396634320,74905,6,43314243,45193,48,
95813528,74902,3,45345504,66927,704,
21623877,74891,1,45840006,74891,146,
315101846,74891,25,35193561,25053,60,
396143950,74888,3,41467169,35773,1004,
99956009,74846,13,41177922,42501,78,
21797537,74816,17,49919286,11714,64,
5416698,74778,3,49431332,74203,32,
1720042,74764,57,37224878,6138,713,
130803113,74757,2,51792464,48008,5,
174619542,74706,11,48979085,28359,107563,
314535144,74699,13,36066335,22048,4929,
682973,74690,20,50068500,28740,216,
362790879,74687,30,49631931,13863,1930,
394691250,74682,8,41812147,15766,2685,
12387435,74661,4,40253578,63461,243,
1583400,74630,4,42990164,36074,81,
174493340,74613,5,48586844,39657,1440,
60058,74549,4,46187856,44288,292239,
94570900,74546,93,45098840,3903,1026,
169488378,74522,4,44915337,30176,1144,
46054785,74503,8,51553323,23181,3,
388727787,74396,7,37262404,15649,263,
283335056,74362,22,51908858,17336,39,
40651285,74357,1,46566948,74357,97,
360296168,74344,23,47888407,22790,8434,
3719186,74287,1,47262442,74287,4095,
321301529,74199,5,39471933,34011,17,
38622643,74169,5,35241940,51974,649,
1482389,74153,3,35503921,68853,18948,
381725722,74118,3,42073421,69060,230,
384193469,73983,3,46905239,68462,774,
23289018,73938,1,44829108,73938,29,
35736331,73867,3,49413828,55201,254,
33033816,73821,2,35307126,42377,47659,
20320279,73819,1,41080283,73819,121,
250055638,73765,5,44899263,66124,45,
33700345,73720,14,46413955,34987,315,
347419971,73714,2,44090597,73252,80,
12240897,73652,3,46777071,45291,2108,
57454852,73584,4,38638937,50284,39,
344984239,73564,1,42612018,73564,275,
368354828,73541,1,37570213,73541,91,
389728075,73487,107,41890731,35483,13,
50160904,73466,1,42105480,73466,21,
17296328,73314,4,37923589,52247,5692,
276607916,73265,3,45381765,38571,36,
402246015,73261,75,44758843,11420,333,
16976399,73244,2,42041964,62504,120,
27519350,73219,2,42262429,55483,51833,
294899428,73197,3,40628830,50786,425,
331865042,73185,2,51720700,58731,171,
44884718,73178,3,46994392,72151,24,
9120150,73171,47,39509138,6212,1849,
32849035,73145,8,44495059,60800,94,
383084674,73136,11,46873927,27372,45,
8786222,73135,2,36630728,61112,5973,
18360943,73119,1,39134966,73119,4080,
107949188,73100,6,50023496,48476,126,
12022718,72966,1,50462728,72966,51,
344404138,72943,6,39993269,50716,127,
387032557,72930,9,37049793,26387,60,
34675378,72899,3,43498749,55071,25,
4386356,72858,1,50066685,72858,1439,
40311847,72836,6,49816937,36914,405,
205182861,72815,7,41606086,55332,86,
9313171,72788,2,35421234,72545,136,
20083030,72762,14,38458892,9024,3399,
24030131,72760,3,38933944,53083,1749,
47306619,72760,4,44420350,59889,30,
321604322,72717,20,35983729,14831,1993,
164214308,72632,2,51476622,72079,43,
238268606,72504,12,49412263,59874,79,
122639219,72442,5,39443798,46350,1624,
346233504,72354,2,36485269,72242,86,
12955439,72286,3,45928302,48543,1517,
35942928,72225,1,38175036,72225,3293,
21489898,72220,2,36217714,64970,80710,
16573317,72122,7,50019698,43027,5306,
14371840,72068,22,36075202,11267,1177,
273379507,72019,4,49666432,64801,52,
55104545,72015,1,44487362,72015,14,
239815521,72008,3,42543524,71306,39,
68005190,71991,7,39740778,24693,40,
219922288,71983,5,47630497,60090,797,
384611524,71927,6,35422199,47635,167,
267637869,71867,1,43846046,71867,1008,
408371175,71833,5,50632213,62587,662,
2419830,71831,2,38645979,64451,413,
188858549,71827,1,48857519,71827,323,
16588957,71768,5,40955369,25560,341,
44795107,71755,2,51795236,71670,76,
71543642,71681,3,50683633,68876,656,
31206142,71668,3,45290705,33269,48,
21340100,71659,12,36033704,31853,307,
5575500,71537,1,41864733,71537,2468,
98650216,71534,6,48878908,27608,110,
5051232,71531,1,45825613,71531,18934,
74450120,71511,4,46693453,67311,7140,
281666680,71426,1,35077831,71426,450,
22009239,71414,4,49391472,52093,53,
2059417,71408,1,46007362,71408,509,
424446124,71401,3,51441895,33647,39,
16310103,71401,13,42584748,32789,1860,
11828610,71400,1,50576704,71400,69,
389327650,71391,5,37330979,31493,2476,
4660550,71357,2,51001015,44610,203,
101224430,71318,6,49510220,69614,725,
291840959,71296,6,49050103,56369,23,
237444268,71269,1,42852613,71269,46,
20616437,71266,11,42446200,49607,917,
385441458,71256,1,47225124,71256,469,
381106047,71164,24,36300881,42956,947,
18267051,71087,2,36731098,68864,20,
324935495,71085,2,42417772,62056,12133,
260514180,71066,16,51058717,13732,2841,
402571811,71060,431,49722936,12804,453,
28597486,71044,1,50483381,71044,56,
343450893,71020,6,44353474,30926,495,
53391916,70878,30,36540844,8735,315,
178739077,70870,11,36302030,44353,3346,
97189406,70849,28,50751630,50309,153,
404862985,70783,11,51701717,34128,260,
21857278,70722,1,46019764,70722,151,
2859703,70717,5,51470554,58056,43,
52881879,70627,9,43591485,28786,573,
77977234,70610,4,46310333,54663,41,
384320355,70585,3,42210948,56400,356,
22304295,70576,1,49318347,70576,105,
238003679,70567,1,38358198,70567,496,
390110242,70452,10,45313754,31407,69,
360257821,70421,4,49048139,20364,1052,
348006,70416,10,45122229,14189,486,
27959518,70369,1,49664532,70369,92,
362859451,70363,6,50831655,43970,30,
106983518,70346,2,46869318,68841,502,
9046098,70343,1,36955329,70343,296,
16636489,70339,136,50548287,8274,829,
38582070,70272,3,41423351,50584,43,
13941108,70267,7,40195387,21741,38,
18086167,70238,1,38216107,70238,23,
19995176,70187,7,41293833,19317,2472,
2988580,70166,6,37182962,22633,67,
247782058,70157,2,44583623,66428,258,
394044048,70094,39,51779582,27786,6224,
25447339,70071,1,38165796,70071,1352,
4610570,70067,11,51375253,18602,467,
15223431,70067,8,38248107,63567,36,
102729575,70007,272,48869754,1690,352,
251397656,69993,1,40833975,69993,2054,
2045236,69989,1,43477337,69989,5543,
336039438,69978,9,49031618,21309,58,
57482379,69975,9,50753344,20949,68,
327518209,69942,10,35356290,16723,2081,
306981774,69939,2,35479686,64207,57,
378400233,69865,1,43773197,69865,49,
27950390,69835,5,51664261,41963,107,
46036063,69829,2,49267009,69420,141,
35149135,69828,1,40429737,69828,27,
15044738,69793,5,39892158,40424,500,
59401194,69786,3,42835871,34022,244,
385043914,69775,4,36511208,61586,99,
6820477,69748,1,40425581,69748,81,
94261853,69726,1,41433483,69726,36,
35108261,69671,3,37912595,66618,2861,
22888409,69640,28,42788551,8294,1016,
373033423,69587,9,43566136,44155,20,
314449473,69584,3,39301246,69244,648,
6073423,69562,4,38991667,43924,11943,
175884154,69494,7,50575865,46196,21,
10443680,69492,8,45789833,26135,28969,
397445757,69477,3,43409822,69432,167,
291144781,69410,5,42482427,24160,1240,
5078954,69398,1,36802623,69398,318,
9406295,69361,5,39794634,27772,2401,
1830498,69316,7,43923296,29564,153,
388570705,69263,8,37870990,25656,30,
22233067,69260,13,51936459,25190,5202,
27686813,69231,2,39296614,68869,440,
319771343,69189,4,36417356,47958,1838,
185637306,69174,3,43846772,37744,557,
30345079,69142,7,36415442,41052,434,
16294333,69132,4,44882522,48203,318,
39191943,69126,3,47707204,64965,101,
274365029,69099,3,38636253,46460,224,
239918079,69070,6,38352260,54099,215,
8560482,69051,3,45061062,47141,5439,
327657755,69050,5,37299513,64982,874,
14487913,69047,4,41881185,66426,373,
423416703,69035,4,51925745,47618,30,
154082466,69020,5,35863821,34884,69,
326371021,68992,19,51916596,21003,42,
315067989,68974,1,36551895,68974,745,
387910530,68948,3,42787253,67523,1663,
31724487,68928,7,44210956,40835,270,
403255809,68900,1,44667826,68900,594,
130068554,68900,3,37413749,61517,680,
391263951,68893,2,50005129,50402,97,
49267713,68860,6,46868853,35834,105,
388233098,68857,46,36797407,33121,20,
16572857,68852,2,39088318,68488,3095,
314924112,68850,105,40479243,8233,1049,
364755361,68832,26,36936236,9951,2189,
254558366,68817,6,35414328,28903,15439,
382582484,68750,128,39144294,27312,23,
2274593,68731,17,38124400,34711,11034,
21914203,68696,4,49226601,41378,1986,
293568501,68688,2,39508660,63302,592,
386356986,68684,10,37319606,25623,24,
40732061,68652,3,47412487,59412,107,
323897660,68651,1,39678542,68651,1080,
398519517,68648,3,51733028,62695,54,
2976522,68590,6,35446458,44201,164,
233930829,68582,8,35938989,40616,983,
178542304,68497,2,36284921,68146,60,
411314771,68479,14,51556322,17906,40,
392816046,68454,2,51963236,66651,2274,
7990073,68431,6,48351171,28565,236,
37825957,68422,2,50163486,66874,204,
16287573,68394,8,38438977,24301,1850,
395809862,68341,3,41212294,67974,126,
30831346,68286,4,46874840,42377,2401,
326579037,68233,2,36628743,49268,22,
49658440,68204,7,37060585,40423,904,
36411503,68195,28,44378387,29866,1369,
16610552,68175,3,46502923,37790,252,
377043980,68139,66,37087790,13409,52,
378552890,68100,24,41506014,24983,499,
291395689,68086,2,40457519,45092,337,
25548747,68060,7,35561984,22939,8863,
392281798,68056,36,39496761,8334,209,
404035293,67973,1,45335497,67973,339,
238304406,67966,14,49977639,33049,95,
351128634,67964,1,43052407,67964,9,
331390568,67961,13,43650881,17796,458,
385041770,67912,1,37895098,67912,159,
371720162,67903,1,35893147,67903,6252,
297962219,67857,3,49343705,45063,1731,
286284686,67850,9,40625993,61320,67,
101151747,67827,3,41337416,37127,305,
80163809,67820,3,41659308,47365,103,
10549037,67817,1,45623796,67817,46,
23499811,67813,4,43946879,39610,927,
4217164,67757,4,44468546,37784,1444,
299151684,67740,1,44489264,67740,71,
39089555,67722,7,46898312,49915,57,
303546446,67695,46,41511234,10946,10889,
85644993,67600,4,45658384,29233,256,
203268112,67527,1,49308265,67527,802,
108923469,67479,3,38576447,61364,122,
396851739,67440,1,41121869,67440,58,
173015923,67436,25,36707206,17528,6121,
269309899,67417,1,52080570,67417,314,
409091230,67402,10,48056210,14425,6989,
38759803,67383,1,39933000,67383,942,
279819266,67369,3,39156595,64251,34,
29232214,67367,1,37358592,67367,3199,
19549531,67366,50,40885928,6805,2307,
12994815,67299,1,47765863,67299,720,
7398970,67234,1,43816779,67234,200,
2261936,67220,68,39601570,8846,3541,
295012409,67189,2,43538688,47621,165,
20132009,67049,2,38577761,66847,477,
22009868,67029,2,47418604,40443,92,
89223681,66936,3,38704893,54026,425,
326175976,66932,8,50935654,62341,567,
272108984,66882,1,37371185,66882,188,
13918542,66862,9,36184509,40309,207,
359357989,66852,2,45642094,63800,1537,
26109687,66773,6,44495640,22144,634,
395998000,66757,5,44024419,47589,445,
9851804,66718,6,48366168,35369,252,
400800869,66703,1,45137047,66703,435,
222238256,66700,11,43830880,29526,311,
67213339,66694,2,48317511,56213,115,
24727375,66676,7,35924259,66511,186,
388154381,66671,2,45319209,57461,216,
5298160,66639,1,38173620,66639,23,
32065879,66612,1,51895378,66612,147,
131519797,66610,5,40695525,50562,325,
81351347,66606,151,37599867,8602,1494,
27147649,66591,2,39833150,66250,55,
245163247,66590,1,51077579,66590,35,
43612691,66428,11,45072568,38273,101,
99575870,66417,40,44060901,30675,635,
37269673,66374,10,44218584,26013,50,
34572499,66322,55,42560684,28303,34,
247182,66291,61,48680655,6867,26341,
365771271,66288,1,39424671,66288,363,
285415372,66265,1,46508970,66265,99,
30214970,66253,1,36622494,66253,1621,
382640547,66247,2,51740415,66197,9,
68950375,66204,3,51073842,44841,46,
406266146,66104,5,49022628,62715,215,
20418275,66100,2,45271222,63656,228,
319460459,66078,4,41783388,63921,235,
295372083,66041,5,46202061,43670,64,
389763521,66030,4,48994255,55039,135,
167522394,66015,4,42720826,40524,743,
167987043,65979,2,48148825,64936,515,
34062592,65970,16,51812010,20984,159,
178797589,65947,3,39937006,47982,1787,
6080923,65916,1,40176534,65916,1883,
30619874,65896,1,42915415,65896,250,
268112262,65874,9,51968159,18953,15,
351901684,65845,5,35117863,54197,71,
258911689,65802,1,50684700,65802,8,
303262441,65769,6,37404702,49083,199,
297191075,65763,14,35155669,29398,4714,
92389507,65735,5,35779786,33227,2555,
6501501,65706,2,35836331,42072,7798,
353711302,65701,2,35556090,65406,1163,
218439010,65578,1,37818961,65578,17,
381298969,65565,4,49244776,22881,77,
4753512,65542,3,44730465,33047,110806,
273959636,65540,10,42499377,21070,480,
20863956,65492,13,45046610,24855,1880,
15131494,65467,9,50001142,20840,1951,
167121273,65434,3,43247517,55003,50,
125439461,65429,12,45384635,52371,268,
73441207,65419,5,40283288,48960,405,
261428396,65385,4,38893163,28447,11,
401445556,65363,1,43946695,65363,129,
19858029,65339,5,37258715,59102,257,
13970908,65316,2,44611889,40470,6545,
350951542,65295,2,43997639,65006,125,
389995040,65176,1,52052178,65176,9,
98609659,65157,10,48224063,26494,160,
191426611,65155,1,41301848,65155,29,
373031096,64997,3,42459674,31556,160,
24655963,64969,21,50027407,9851,700,
382987707,64962,6,49040920,46698,14,
5804721,64962,3,38176764,51180,180,
91378550,64962,1,50530027,64962,68,
369000257,64935,2,49511173,63482,91,
29637907,64916,11,51654290,44870,448,
15473150,64916,8,44300708,42519,40,
224738868,64896,4,37383876,31262,65,
392606452,64892,3,45725241,31721,129,
389893297,64859,1,50783420,64859,8,
97075891,64843,1,37395874,64843,4809,
27289941,64833,9,50699236,34269,24,
52429315,64820,28,36717391,47903,418,
21437933,64718,3,41714357,60419,47,
267919785,64658,35,47544495,24402,195,
22266278,64600,2,44712287,62419,90,
37234146,64596,26,38994996,25529,170,
223063344,64578,41,50572419,6517,4661,
416158744,64562,4,50369394,55915,14,
175504025,64538,10,40083224,51339,276,
347212084,64516,15,45362393,17916,92,
276281827,64483,3,38665537,54207,33506,
32419811,64481,11,45237301,9800,22061,
384235841,64464,4,35399683,26040,1744,
5069176,64457,1,40355546,64457,18,
159403582,64456,2,41070637,64412,1086,
388029819,64455,12,37900774,38002,176,
403286415,64400,9,44876603,40182,103,
52354894,64364,11,48253664,15332,11226,
304101728,64344,3,44620028,31867,5,
5673668,64306,2,50458854,63976,1748,
26745766,64297,7,40417255,49505,672,
169915522,64261,1,47273003,64261,23,
16423300,64241,167,44320876,12606,1566,
17075767,64209,17,37333613,17217,2236,
3287241,64203,6,46425878,46081,6773,
176437073,64185,20,45919803,15264,1926,
406714168,64164,4,47000285,61910,17,
270286341,64163,15,39062295,19278,2542,
